,propertyName,amenitytype,amenity
12517,Ballard Lofts,Unique Features,"•
Cable Ready"
12518,Ballard Lofts,Unique Features,"•
Caesarstone Classico countertops"
12519,Ballard Lofts,Unique Features,"•
Community Garden"
12520,Ballard Lofts,Unique Features,"•
Compost Service"
12521,Ballard Lofts,Unique Features,"•
Courtyard"
12522,Ballard Lofts,Unique Features,"•
Dishwasher"
12523,Ballard Lofts,Unique Features,"•
Dog Run/Relief Area"
12524,Ballard Lofts,Unique Features,"•
Dog Wash"
12525,Ballard Lofts,Unique Features,"•
Extra Storage"
12526,Ballard Lofts,Unique Features,"•
Floor to Ceiling Windows"
12527,Ballard Lofts,Unique Features,"•
Heated Rooftop Lounge"
12528,Ballard Lofts,Unique Features,"•
High Ceilings"
12529,Ballard Lofts,Unique Features,"•
High Speed Internet Access"
12530,Ballard Lofts,Unique Features,"•
High-efficiency LED lighting"
12531,Ballard Lofts,Unique Features,"•
Lofts and flats from studios to two-bedrooms"
12532,Ballard Lofts,Unique Features,"•
Microwave"
12533,Ballard Lofts,Unique Features,"•
Off Street Parking"
12534,Ballard Lofts,Unique Features,"•
Patio/Balcony"
12535,Ballard Lofts,Unique Features,"•
Privacy Blinds"
12536,Ballard Lofts,Unique Features,"•
Recycling"
12537,Ballard Lofts,Unique Features,"•
Refrigerator"
12538,Ballard Lofts,Unique Features,"•
Retail Cafe"
12539,Ballard Lofts,Unique Features,"•
Retail French Restaurant"
12540,Ballard Lofts,Unique Features,"•
Retail Green Market"
12541,Ballard Lofts,Unique Features,"•
Stainless Energy Star efficient appliances"
12542,Ballard Lofts,Unique Features,"•
Trash Chutes"
12543,Ballard Lofts,Unique Features,"•
View"
12544,Ballard Lofts,Unique Features,"•
Washer/Dryer"
12545,Ballard Lofts,Pet Policy,"•
150 lb Weight Limit"
12546,Ballard Lofts,Pet Policy,"•
2 Pet Limit"
12547,Ballard Lofts,Pet Policy,"•
Must Be Spayed/Neutered"
12548,Ballard Lofts,Property Information,"•
Built in 2015"
12549,Ballard Lofts,Property Information,"•
99 Units/5 Stories"
12550,Ballard Lofts,Lease Length,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15"
12551,Ballard Lofts,Services,"•
Maintenance on site"
12552,Ballard Lofts,Services,"•
24 Hour Availability"
12553,Ballard Lofts,Services,"•
On-Site Retail"
12554,Ballard Lofts,Services,"•
Hearing Impaired Accessible"
12555,Ballard Lofts,Services,"•
Vision Impaired Accessible"
12556,Ballard Lofts,Services,"•
Recycling"
12557,Ballard Lofts,Services,"•
Online Services"
12558,Ballard Lofts,Services,"•
Composting"
12559,Ballard Lofts,Services,"•
Planned Social Activities"
12560,Ballard Lofts,Services,"•
Guest Apartment"
12561,Ballard Lofts,Services,"•
Pet Play Area"
12562,Ballard Lofts,Services,"•
Pet Washing Station"
12563,Ballard Lofts,Services,"•
Public Transportation"
12564,Ballard Lofts,Interior,"•
Elevator"
12565,Ballard Lofts,Interior,"•
Lounge"
12566,Ballard Lofts,Interior,"•
Disposal Chutes"
12567,Ballard Lofts,Outdoor Space,"•
Gated"
12568,Ballard Lofts,Outdoor Space,"•
Roof Terrace"
12569,Ballard Lofts,Outdoor Space,"•
Sundeck"
12570,Ballard Lofts,Outdoor Space,"•
Courtyard"
12571,Ballard Lofts,Outdoor Space,"•
Grill"
12572,Ballard Lofts,Outdoor Space,"•
Balcony"
12573,Ballard Lofts,Outdoor Space,"•
Deck"
12574,Ballard Lofts,Outdoor Space,"•
Grill"
12575,Ballard Lofts,Outdoor Space,"•
Garden"
12576,Ballard Lofts,Fitness & Recreation,"•
Bike Storage"
12577,Ballard Lofts,Features,"•
High Speed Internet Access"
12578,Ballard Lofts,Features,"•
Washer/Dryer - In Unit"
12579,Ballard Lofts,Features,"•
Heating"
12580,Ballard Lofts,Features,"•
Smoke Free"
12581,Ballard Lofts,Features,"•
Cable Ready"
12582,Ballard Lofts,Features,"•
Storage Units"
12583,Ballard Lofts,Features,"•
Tub/Shower"
12584,Ballard Lofts,Features,"•
Handrails"
12585,Ballard Lofts,Features,"•
Sprinkler System"
12586,Ballard Lofts,Features,"•
Wheelchair Accessible (Rooms)"
12587,Ballard Lofts,Kitchen,"•
Dishwasher"
12588,Ballard Lofts,Kitchen,"•
Disposal"
12589,Ballard Lofts,Kitchen,"•
Ice Maker"
12590,Ballard Lofts,Kitchen,"•
Granite Countertops"
12591,Ballard Lofts,Kitchen,"•
Stainless Steel Appliances"
12592,Ballard Lofts,Kitchen,"•
Pantry"
12593,Ballard Lofts,Kitchen,"•
Island Kitchen"
12594,Ballard Lofts,Kitchen,"•
Eat-in Kitchen"
12595,Ballard Lofts,Kitchen,"•
Kitchen"
12596,Ballard Lofts,Kitchen,"•
Microwave"
12597,Ballard Lofts,Kitchen,"•
Oven"
12598,Ballard Lofts,Kitchen,"•
Range"
12599,Ballard Lofts,Kitchen,"•
Refrigerator"
12600,Ballard Lofts,Kitchen,"•
Freezer"
12601,Ballard Lofts,Kitchen,"•
Instant Hot Water"
12602,Ballard Lofts,Living Space,"•
Hardwood Floors"
12603,Ballard Lofts,Living Space,"•
Vinyl Flooring"
12604,Ballard Lofts,Living Space,"•
Vaulted Ceiling"
12605,Ballard Lofts,Living Space,"•
Views"
12606,Ballard Lofts,Living Space,"•
Walk-In Closets"
12607,Ballard Lofts,Living Space,"•
Linen Closet"
12608,Ballard Lofts,Living Space,"•
Loft Layout"
12609,Ballard Lofts,Living Space,"•
Double Pane Windows"
12610,Ballard Lofts,Living Space,"•
Window Coverings"
12611,Ballard Lofts,Security,"•
Controlled Access"
12612,Ballard Lofts,Security,"•
Property Manager on Site"
12613,Ballard Lofts,Security,"•
Video Patrol"
12614,Campus View,Property Information,"•
Built in 1986"
12615,Campus View,Property Information,"•
40 Units/5 Stories"
12616,Campus View,Lease Length,12 months
12617,Campus View,Services,"•
Laundry Facilities"
12618,Campus View,Services,"•
Maintenance on site"
12619,Campus View,Services,"•
Trash Pickup - Curbside"
12620,Campus View,Services,"•
Recycling"
12621,Campus View,Services,"•
Online Services"
12622,Campus View,Services,"•
Composting"
12623,Campus View,Interior,"•
Elevator"
12624,Campus View,Outdoor Space,"•
Roof Terrace"
12625,Campus View,Outdoor Space,"•
Courtyard"
12626,Campus View,Student Features,"•
Individual Locking Bedrooms"
12627,Campus View,Student Features,"•
Private Bathroom"
12628,Campus View,Student Features,"•
Walk To Campus"
12629,Campus View,Features,"•
High Speed Internet Access"
12630,Campus View,Features,"•
Heating"
12631,Campus View,Features,"•
Smoke Free"
12632,Campus View,Features,"•
Cable Ready"
12633,Campus View,Features,"•
Tub/Shower"
12634,Campus View,Features,"•
Intercom"
12635,Campus View,Kitchen,"•
Dishwasher"
12636,Campus View,Kitchen,"•
Kitchen"
12637,Campus View,Kitchen,"•
Oven"
12638,Campus View,Kitchen,"•
Range"
12639,Campus View,Kitchen,"•
Refrigerator"
12640,Campus View,Living Space,"•
Hardwood Floors"
12641,Campus View,Living Space,"•
Vinyl Flooring"
12642,Campus View,Living Space,"•
Walk-In Closets"
12643,Campus View,Living Space,"•
Large Bedrooms"
12644,Campus View,Security,"•
Package Service"
12645,Campus View,Security,"•
Controlled Access"
12646,Campus View,Security,"•
Property Manager on Site"
12647,Campus View,Security,"•
Security System"
12648,Campus View,Security,"•
Concierge"
12649,Dexter,Pet Policy,"•
$25 Monthly Pet Rent"
12650,Dexter,Property Information,"•
Built in 1965"
12651,Dexter,Property Information,"•
14 Units/5 Stories"
12652,Dexter,Lease Length,12 Months
12653,Dexter,Services,"•
Trash Pickup - Curbside"
12654,Dexter,Services,"•
Recycling"
12655,Dexter,Services,"•
Online Services"
12656,Dexter,Services,"•
Composting"
12657,Dexter,Services,"•
Public Transportation"
12658,Dexter,Interior,"•
Vintage Building"
12659,Dexter,Features,"•
High Speed Internet Access"
12660,Dexter,Features,"•
Washer/Dryer - In Unit"
12661,Dexter,Features,"•
Smoke Free"
12662,Dexter,Kitchen,"•
Dishwasher"
12663,Dexter,Kitchen,"•
Disposal"
12664,Dexter,Kitchen,"•
Ice Maker"
12665,Dexter,Kitchen,"•
Granite Countertops"
12666,Dexter,Kitchen,"•
Stainless Steel Appliances"
12667,Dexter,Kitchen,"•
Pantry"
12668,Dexter,Kitchen,"•
Island Kitchen"
12669,Dexter,Kitchen,"•
Eat-in Kitchen"
12670,Dexter,Kitchen,"•
Kitchen"
12671,Dexter,Kitchen,"•
Microwave"
12672,Dexter,Kitchen,"•
Oven"
12673,Dexter,Kitchen,"•
Range"
12674,Dexter,Kitchen,"•
Refrigerator"
12675,Dexter,Kitchen,"•
Freezer"
12676,Dexter,Kitchen,"•
Breakfast Nook"
12677,Dexter,Kitchen,"•
Warming Drawer"
12678,Dexter,Living Space,"•
Hardwood Floors"
12679,Dexter,Living Space,"•
Family Room"
12680,Dexter,Living Space,"•
Views"
12681,Dexter,Living Space,"•
Window Coverings"
12682,Dexter,Living Space,"•
Wet Bar"
12683,Dexter,Outdoor Space,"•
Balcony"
12684,Dexter,Security,"•
Security System"
12685,Oxford Apartments,Property Information,"•
Built in 1909"
12686,Oxford Apartments,Property Information,"•
Renovated in Jan 1997"
12687,Oxford Apartments,Property Information,"•
49 Units/6 Stories"
12688,Oxford Apartments,Property Information,"•
Furnished"
12689,Oxford Apartments,Lease Length,1 - 12 Month Leases
12690,Oxford Apartments,Services,"•
Laundry Facilities"
12691,Oxford Apartments,Services,"•
Maintenance on site"
12692,Oxford Apartments,Services,"•
Furnished Units Available"
12693,Oxford Apartments,Interior,"•
Elevator"
12694,Oxford Apartments,Interior,"•
Storage Space"
12695,Oxford Apartments,Interior,"•
Vintage Building"
12696,Oxford Apartments,Features,"•
High Speed Internet Access"
12697,Oxford Apartments,Features,"•
Wi-Fi"
12698,Oxford Apartments,Features,"•
Heating"
12699,Oxford Apartments,Features,"•
Smoke Free"
12700,Oxford Apartments,Features,"•
Cable Ready"
12701,Oxford Apartments,Features,"•
Tub/Shower"
12702,Oxford Apartments,Kitchen,"•
Dishwasher"
12703,Oxford Apartments,Kitchen,"•
Disposal"
12704,Oxford Apartments,Kitchen,"•
Stainless Steel Appliances"
12705,Oxford Apartments,Kitchen,"•
Kitchen"
12706,Oxford Apartments,Kitchen,"•
Microwave"
12707,Oxford Apartments,Kitchen,"•
Oven"
12708,Oxford Apartments,Kitchen,"•
Range"
12709,Oxford Apartments,Kitchen,"•
Refrigerator"
12710,Oxford Apartments,Kitchen,"•
Freezer"
12711,Oxford Apartments,Kitchen,"•
Coffee System"
12712,Oxford Apartments,Living Space,"•
Hardwood Floors"
12713,Oxford Apartments,Living Space,"•
Carpet"
12714,Oxford Apartments,Living Space,"•
Dining Room"
12715,Oxford Apartments,Living Space,"•
Views"
12716,Oxford Apartments,Living Space,"•
Walk-In Closets"
12717,Oxford Apartments,Living Space,"•
Linen Closet"
12718,Oxford Apartments,Living Space,"•
Furnished"
12719,Oxford Apartments,Living Space,"•
Window Coverings"
12720,Oxford Apartments,Living Space,"•
Large Bedrooms"
12721,Oxford Apartments,Security,"•
Package Service"
12722,Oxford Apartments,Security,"•
Controlled Access"
12723,Oxford Apartments,Security,"•
Property Manager on Site"
12724,Oxford Apartments,Security,"•
Video Patrol"
12725,Zella,Unique Features,"•
Bike Storage"
12726,Zella,Unique Features,"•
Dark Faux Hardwood Floors"
12727,Zella,Unique Features,"•
Dog Run"
12728,Zella,Unique Features,"•
Floor to Ceiling Windows"
12729,Zella,Unique Features,"•
On-site Management"
12730,Zella,Unique Features,"•
Pet Wash"
12731,Zella,Unique Features,"•
Resident Lounge"
12732,Zella,Unique Features,"•
Rooftop Deck"
12733,Zella,Unique Features,"•
Stainless Steel Appliances"
12734,Zella,Unique Features,"•
Stone Countertops"
12735,Zella,Unique Features,"•
Tile Backsplashes"
12736,Zella,Pet Policy,"•
2 Pet Limit"
12737,Zella,Property Information,"•
Built in 2019"
12738,Zella,Property Information,"•
127 Units/7 Stories"
12739,Zella,Lease Length,"6 months,7 months,9 months,12 months,13 months"
12740,Zella,Services,"•
Community-Wide WiFi"
12741,Zella,Services,"•
Maintenance on site"
12742,Zella,Services,"•
Recycling"
12743,Zella,Services,"•
Online Services"
12744,Zella,Services,"•
Composting"
12745,Zella,Services,"•
Planned Social Activities"
12746,Zella,Services,"•
Pet Play Area"
12747,Zella,Services,"•
Pet Washing Station"
12748,Zella,Services,"•
Car Charging Station"
12749,Zella,Interior,"•
Clubhouse"
12750,Zella,Interior,"•
Lounge"
12751,Zella,Interior,"•
Multi Use Room"
12752,Zella,Interior,"•
Disposal Chutes"
12753,Zella,Outdoor Space,"•
Grill"
12754,Zella,Outdoor Space,"•
Balcony"
12755,Zella,Outdoor Space,"•
Patio"
12756,Zella,Outdoor Space,"•
Deck"
12757,Zella,Outdoor Space,"•
Grill"
12758,Zella,Outdoor Space,"•
Garden"
12759,Zella,Fitness & Recreation,"•
Fitness Center"
12760,Zella,Fitness & Recreation,"•
Bike Storage"
12761,Zella,Student Features,"•
Private Bathroom"
12762,Zella,Student Features,"•
Walk To Campus"
12763,Zella,Features,"•
High Speed Internet Access"
12764,Zella,Features,"•
Washer/Dryer - In Unit"
12765,Zella,Features,"•
Heating"
12766,Zella,Features,"•
Cable Ready"
12767,Zella,Features,"•
Trash Compactor"
12768,Zella,Features,"•
Storage Units"
12769,Zella,Features,"•
Tub/Shower"
12770,Zella,Features,"•
Handrails"
12771,Zella,Features,"•
Wheelchair Accessible (Rooms)"
12772,Zella,Kitchen,"•
Dishwasher"
12773,Zella,Kitchen,"•
Disposal"
12774,Zella,Kitchen,"•
Ice Maker"
12775,Zella,Kitchen,"•
Granite Countertops"
12776,Zella,Kitchen,"•
Stainless Steel Appliances"
12777,Zella,Kitchen,"•
Pantry"
12778,Zella,Kitchen,"•
Island Kitchen"
12779,Zella,Kitchen,"•
Kitchen"
12780,Zella,Kitchen,"•
Microwave"
12781,Zella,Kitchen,"•
Oven"
12782,Zella,Kitchen,"•
Range"
12783,Zella,Kitchen,"•
Refrigerator"
12784,Zella,Kitchen,"•
Freezer"
12785,Zella,Kitchen,"•
Instant Hot Water"
12786,Zella,Living Space,"•
Hardwood Floors"
12787,Zella,Living Space,"•
Bay Window"
12788,Zella,Living Space,"•
Views"
12789,Zella,Living Space,"•
Double Pane Windows"
12790,Zella,Living Space,"•
Window Coverings"
12791,Zella,Security,"•
Controlled Access"
12792,Zella,Security,"•
Property Manager on Site"
12793,Zella,Security,"•
Security System"
12794,Alloy,Property Information,"•
Built in 2020"
12795,Alloy,Property Information,"•
68 Units/2 Stories"
12796,Modera Jackson,Unique Features,"•
*Select apartment homes"
12797,Modera Jackson,Unique Features,"•
24-hour package concierge"
12798,Modera Jackson,Unique Features,"•
3rd & 4th floor meeting rooms"
12799,Modera Jackson,Unique Features,"•
Collaborative meeting or flex-work facilities"
12800,Modera Jackson,Unique Features,"•
Common and private resident patios"
12801,Modera Jackson,Unique Features,"•
Direct patio access*"
12802,Modera Jackson,Unique Features,"•
Expansive outdoor courtyard"
12803,Modera Jackson,Unique Features,"•
Extra privacy with true foyers*"
12804,Modera Jackson,Unique Features,"•
High-end cabinetry and islands"
12805,Modera Jackson,Unique Features,"•
Individual Climate Control"
12806,Modera Jackson,Unique Features,"•
Light-filled open living area"
12807,Modera Jackson,Unique Features,"•
Located in the heart of one of Seattle's oldest and residential neighborhoods"
12808,Modera Jackson,Unique Features,"•
Lovely and light 1-bedroom homes available"
12809,Modera Jackson,Unique Features,"•
Other"
12810,Modera Jackson,Unique Features,"•
Posh theater/media room with VR Game system"
12811,Modera Jackson,Unique Features,"•
Quartz countertops, with under-mount sinks"
12812,Modera Jackson,Unique Features,"•
Roof deck with commanding regional views"
12813,Modera Jackson,Unique Features,"•
Rooftop community clubroom"
12814,Modera Jackson,Unique Features,"•
Situated immediately east of downtown Seattle, conveniently served by multiple public transportation"
12815,Modera Jackson,Unique Features,"•
Sliding doors and expansive windows*"
12816,Modera Jackson,Unique Features,"•
Spacious and open 2-bedroom homes available"
12817,Modera Jackson,Unique Features,"•
Stainless appliances"
12818,Modera Jackson,Unique Features,"•
Stainless Steel appliances"
12819,Modera Jackson,Unique Features,"•
State-of-the-art fitness studio"
12820,Modera Jackson,Unique Features,"•
Studio, 1- and 2- bedroom apartment homes"
12821,Modera Jackson,Unique Features,"•
Vinyl plank flooring throughout homes"
12822,Modera Jackson,Pet Policy,"•
$50 Monthly Pet Rent"
12823,Modera Jackson,Pet Policy,"•
100 lb Weight Limit"
12824,Modera Jackson,Pet Policy,"•
2 Pet Limit"
12825,Modera Jackson,Property Information,"•
Built in 2019"
12826,Modera Jackson,Property Information,"•
160 Units/5 Stories"
12827,Modera Jackson,Lease Length,12 months
12828,Modera Jackson,Interior,"•
Elevator"
12829,Modera Jackson,Interior,"•
Lounge"
12830,Modera Jackson,Interior,"•
Breakfast/Coffee Concierge"
12831,Modera Jackson,Fitness & Recreation,"•
Fitness Center"
12832,Modera Jackson,Fitness & Recreation,"•
Bike Storage"
12833,Modera Jackson,Fitness & Recreation,"•
Media Center/Movie Theatre"
12834,Modera Jackson,Features,"•
Washer/Dryer - In Unit"
12835,Modera Jackson,Features,"•
Air Conditioning"
12836,Modera Jackson,Features,"•
Heating"
12837,Modera Jackson,Kitchen,"•
Range"
12838,Array,Unique Features,"•
Accent Walls"
12839,Array,Unique Features,"•
Across from Little Brook Park"
12840,Array,Unique Features,"•
Air Conditioning in Select Units"
12841,Array,Unique Features,"•
Bike Repair Station"
12842,Array,Unique Features,"•
Built Green and Built Smart Certified"
12843,Array,Unique Features,"•
Ceiling Heights Up to 10 feet"
12844,Array,Unique Features,"•
Demonstration Kitchen"
12845,Array,Unique Features,"•
Elevator Access"
12846,Array,Unique Features,"•
Gated Underground Parking"
12847,Array,Unique Features,"•
High-End Fitness Center with Yoga Area"
12848,Array,Unique Features,"•
Incredible Views of the City"
12849,Array,Unique Features,"•
In-Unit Washer/Dryer"
12850,Array,Unique Features,"•
Landscaped Courtyard with BBQ Area"
12851,Array,Unique Features,"•
Parcel Lockers"
12852,Array,Unique Features,"•
Pet Washing Station"
12853,Array,Unique Features,"•
Pet-Friendly Community"
12854,Array,Unique Features,"•
Resident's Lounge with Demonstration Kitchen"
12855,Array,Unique Features,"•
Stainless Steel Appliances"
12856,Array,Unique Features,"•
Studio, 1, 2 & Live/Work"
12857,Array,Unique Features,"•
Wood Plank-Style Flooring and Designer Carpet"
12858,Array,Pet Policy,"•
$500 Deposit"
12859,Array,Pet Policy,"•
$40 Monthly Pet Rent"
12860,Array,Pet Policy,"•
60 lb Weight Limit"
12861,Array,Pet Policy,"•
2 Pet Limit"
12862,Array,Property Information,"•
Built in 2015"
12863,Array,Property Information,"•
328 Units/6 Stories"
12864,Array,Lease Length,Variable
12865,Array,Services,"•
Maintenance on site"
12866,Array,Services,"•
24 Hour Availability"
12867,Array,Services,"•
Recycling"
12868,Array,Services,"•
Online Services"
12869,Array,Services,"•
Composting"
12870,Array,Services,"•
Planned Social Activities"
12871,Array,Services,"•
Pet Care"
12872,Array,Services,"•
Pet Washing Station"
12873,Array,Interior,"•
Elevator"
12874,Array,Interior,"•
Clubhouse"
12875,Array,Interior,"•
Multi Use Room"
12876,Array,Outdoor Space,"•
Gated"
12877,Array,Outdoor Space,"•
Courtyard"
12878,Array,Outdoor Space,"•
Grill"
12879,Array,Outdoor Space,"•
Picnic Area"
12880,Array,Outdoor Space,"•
Grill"
12881,Array,Fitness & Recreation,"•
Fitness Center"
12882,Array,Fitness & Recreation,"•
Bike Storage"
12883,Array,Features,"•
High Speed Internet Access"
12884,Array,Features,"•
Wi-Fi"
12885,Array,Features,"•
Washer/Dryer - In Unit"
12886,Array,Features,"•
Heating"
12887,Array,Features,"•
Smoke Free"
12888,Array,Features,"•
Cable Ready"
12889,Array,Features,"•
Storage Units"
12890,Array,Features,"•
Tub/Shower"
12891,Array,Features,"•
Intercom"
12892,Array,Features,"•
Sprinkler System"
12893,Array,Features,"•
Wheelchair Accessible (Rooms)"
12894,Array,Kitchen,"•
Dishwasher"
12895,Array,Kitchen,"•
Disposal"
12896,Array,Kitchen,"•
Ice Maker"
12897,Array,Kitchen,"•
Granite Countertops"
12898,Array,Kitchen,"•
Stainless Steel Appliances"
12899,Array,Kitchen,"•
Kitchen"
12900,Array,Kitchen,"•
Microwave"
12901,Array,Kitchen,"•
Oven"
12902,Array,Kitchen,"•
Range"
12903,Array,Kitchen,"•
Refrigerator"
12904,Array,Kitchen,"•
Freezer"
12905,Array,Living Space,"•
Hardwood Floors"
12906,Array,Living Space,"•
Carpet"
12907,Array,Living Space,"•
Walk-In Closets"
12908,Array,Living Space,"•
Double Pane Windows"
12909,Array,Security,"•
Package Service"
12910,Array,Security,"•
Controlled Access"
12911,Array,Security,"•
Property Manager on Site"
12912,Array,Security,"•
Video Patrol"
12913,Boxcar,Unique Features,"•
Attractive Fixtures and Finishes"
12914,Boxcar,Unique Features,"•
Balconies*"
12915,Boxcar,Unique Features,"•
City, Lake & Mountain Views*"
12916,Boxcar,Unique Features,"•
Courtesy Patrol"
12917,Boxcar,Unique Features,"•
Extra Large Windows"
12918,Boxcar,Unique Features,"•
Full-Sized Kitchens"
12919,Boxcar,Unique Features,"•
High Speed Internet Access"
12920,Boxcar,Unique Features,"•
Range & Microwave"
12921,Boxcar,Unique Features,"•
Reservable Onsite Storage"
12922,Boxcar,Unique Features,"•
Reservable Sub-Level Parking"
12923,Boxcar,Unique Features,"•
Spacious Open Floor Plans"
12924,Boxcar,Unique Features,"•
Stacked Washer/Dryer"
12925,Boxcar,Pet Policy,"•
40 lb Weight Limit"
12926,Boxcar,Pet Policy,"•
1 Pet Limit"
12927,Boxcar,Property Information,"•
Built in 2013"
12928,Boxcar,Property Information,"•
145 Units/7 Stories"
12929,Boxcar,Lease Length,None
12930,Boxcar,Services,"•
Wi-Fi at Pool and Clubhouse"
12931,Boxcar,Services,"•
Maintenance on site"
12932,Boxcar,Services,"•
Recycling"
12933,Boxcar,Services,"•
Renters Insurance Program"
12934,Boxcar,Services,"•
Online Services"
12935,Boxcar,Services,"•
Composting"
12936,Boxcar,Services,"•
Planned Social Activities"
12937,Boxcar,Services,"•
Pet Washing Station"
12938,Boxcar,Interior,"•
Elevator"
12939,Boxcar,Interior,"•
Clubhouse"
12940,Boxcar,Interior,"•
Lounge"
12941,Boxcar,Interior,"•
Storage Space"
12942,Boxcar,Interior,"•
Disposal Chutes"
12943,Boxcar,Outdoor Space,"•
Roof Terrace"
12944,Boxcar,Outdoor Space,"•
Courtyard"
12945,Boxcar,Outdoor Space,"•
Grill"
12946,Boxcar,Outdoor Space,"•
Picnic Area"
12947,Boxcar,Outdoor Space,"•
Balcony"
12948,Boxcar,Outdoor Space,"•
Deck"
12949,Boxcar,Outdoor Space,"•
Grill"
12950,Boxcar,Fitness & Recreation,"•
Fitness Center"
12951,Boxcar,Fitness & Recreation,"•
Bike Storage"
12952,Boxcar,Features,"•
High Speed Internet Access"
12953,Boxcar,Features,"•
Washer/Dryer - In Unit"
12954,Boxcar,Features,"•
Washer/Dryer Hookup"
12955,Boxcar,Features,"•
Heating"
12956,Boxcar,Features,"•
Smoke Free"
12957,Boxcar,Features,"•
Cable Ready"
12958,Boxcar,Features,"•
Trash Compactor"
12959,Boxcar,Features,"•
Storage Units"
12960,Boxcar,Features,"•
Tub/Shower"
12961,Boxcar,Features,"•
Sprinkler System"
12962,Boxcar,Features,"•
Wheelchair Accessible (Rooms)"
12963,Boxcar,Kitchen,"•
Dishwasher"
12964,Boxcar,Kitchen,"•
Disposal"
12965,Boxcar,Kitchen,"•
Ice Maker"
12966,Boxcar,Kitchen,"•
Kitchen"
12967,Boxcar,Kitchen,"•
Microwave"
12968,Boxcar,Kitchen,"•
Oven"
12969,Boxcar,Kitchen,"•
Range"
12970,Boxcar,Kitchen,"•
Refrigerator"
12971,Boxcar,Kitchen,"•
Freezer"
12972,Boxcar,Kitchen,"•
Instant Hot Water"
12973,Boxcar,Living Space,"•
Hardwood Floors"
12974,Boxcar,Living Space,"•
Carpet"
12975,Boxcar,Living Space,"•
Vinyl Flooring"
12976,Boxcar,Living Space,"•
Vaulted Ceiling"
12977,Boxcar,Living Space,"•
Views"
12978,Boxcar,Living Space,"•
Linen Closet"
12979,Boxcar,Living Space,"•
Double Pane Windows"
12980,Boxcar,Living Space,"•
Window Coverings"
12981,Boxcar,Security,"•
Package Service"
12982,Boxcar,Security,"•
Controlled Access"
12983,Boxcar,Security,"•
Property Manager on Site"
12984,Boxcar,Security,"•
Video Patrol"
12985,Modera South Lake Union,Unique Features,"•
*Select apartment homes"
12986,Modera South Lake Union,Unique Features,"•
A ""Walker's Paradise"" Walkscore of 99 and transit score of 100"
12987,Modera South Lake Union,Unique Features,"•
Bike storage and repair shop"
12988,Modera South Lake Union,Unique Features,"•
Close to Google and Facebook"
12989,Modera South Lake Union,Unique Features,"•
Complimentary Wi-Fi in social hubs"
12990,Modera South Lake Union,Unique Features,"•
Controlled access, reserved garage parking"
12991,Modera South Lake Union,Unique Features,"•
Custom cabinetry"
12992,Modera South Lake Union,Unique Features,"•
Dog and cat Friendly"
12993,Modera South Lake Union,Unique Features,"•
Gas ranges in all homes"
12994,Modera South Lake Union,Unique Features,"•
Individual washers & dryers"
12995,Modera South Lake Union,Unique Features,"•
King-sized bedrooms*"
12996,Modera South Lake Union,Unique Features,"•
LEED Silver Certification"
12997,Modera South Lake Union,Unique Features,"•
Linen cabinets*"
12998,Modera South Lake Union,Unique Features,"•
Living Room/Kitchen/Game Room"
12999,Modera South Lake Union,Unique Features,"•
Located near the Westlake bike corridor"
13000,Modera South Lake Union,Unique Features,"•
Movable kitchen islands*"
13001,Modera South Lake Union,Unique Features,"•
Open, livable floor plans up to 1.200 square feet"
13002,Modera South Lake Union,Unique Features,"•
Other"
13003,Modera South Lake Union,Unique Features,"•
Pantries*"
13004,Modera South Lake Union,Unique Features,"•
Pendant lighting*"
13005,Modera South Lake Union,Unique Features,"•
Private balconies*"
13006,Modera South Lake Union,Unique Features,"•
Programmable thermostats"
13007,Modera South Lake Union,Unique Features,"•
Quartz counters"
13008,Modera South Lake Union,Unique Features,"•
Rooftop deck with stunning city and lake views"
13009,Modera South Lake Union,Unique Features,"•
Stainless steel appliances"
13010,Modera South Lake Union,Unique Features,"•
Studio, one, two, and three bedroom apartments"
13011,Modera South Lake Union,Unique Features,"•
Tile backsplashes"
13012,Modera South Lake Union,Unique Features,"•
Tubs with tile surrounds"
13013,Modera South Lake Union,Unique Features,"•
Walk to Amazon, Microsoft, UW & Gates campuses"
13014,Modera South Lake Union,Unique Features,"•
Walking distance to Downtown, Queen Anne, Capitol Hill, and Pike Place Market"
13015,Modera South Lake Union,Unique Features,"•
Wired for ultra-high-speed internet"
13016,Modera South Lake Union,Unique Features,"•
Wood plank-style flooring in living areas and baths"
13017,Modera South Lake Union,Unique Features,"•
Yoga/Pilates studio"
13018,Modera South Lake Union,Pet Policy,"•
$350 Deposit"
13019,Modera South Lake Union,Pet Policy,"•
$50 Monthly Pet Rent"
13020,Modera South Lake Union,Pet Policy,"•
200 lb Weight Limit"
13021,Modera South Lake Union,Pet Policy,"•
2 Pet Limit"
13022,Modera South Lake Union,Property Information,"•
Built in 2017"
13023,Modera South Lake Union,Property Information,"•
294 Units/24 Stories"
13024,Modera South Lake Union,Lease Length,"3 months, 11 months, 12 months"
13025,Modera South Lake Union,Services,"•
Pet Care"
13026,Modera South Lake Union,Fitness & Recreation,"•
Fitness Center"
13027,Modera South Lake Union,Features,"•
Air Conditioning"
13028,Modera South Lake Union,Features,"•
Heating"
13029,Modera South Lake Union,Features,"•
Storage Units"
13030,Modera South Lake Union,Kitchen,"•
Range"
